dassco:taxonID	dassco:name	dassco:author	dassco:fullname	dassco:epithet	dassco:rankid	dassco:extinct	dwc:taxonID	dwc:scientificName	dwc:scientificNameAuthorship	dwc:parentNameUsageID	dwc:parentNameUsage	dwc:acceptedNameUsageID	dwc:acceptedNameUsage	dwc:taxonomicStatus	dwc:taxonRank	sp:taxonID	sp:fullname	sp:author	sp:rankid	sp:rankname	sp:parentname	sp:taxonnr	sp:taxonnrsource
89a8951adc5bf5ac181aeb3e4f525274	Struthiola		Struthiola 		180	false										3984260	Struthiola		180	Genus	Thymelaeaceae		
11afeb91800315d7f7452e1e4fd0230b	Strychnos		Strychnos 		180	false										3962477	Strychnos		180	Genus	Loganiaceae		
056b68a8321f152db080488c43ca6122	Stubendorffia		Stubendorffia 		180	false										3941420	Stubendorffia		180	Genus	Brassicaceae		
eda28ae905b2855073b6943ab8497132	Stuckenia		Stuckenia 		180	false										3900342	Stuckenia		180	Genus	Potamogetonaceae		
ebb9f34e98248d386ff2668622258407	Stuessenia		Stuessenia 		180	false										6178907	Stuessenia		180	Genus	Melastomataceae		
935692ee06c041f63390c002f19f81d3	Stylapterus		Stylapterus 		180	false										3987051	Stylapterus		180	Genus	Penaeaceae		
481a9f9d0136ae60d31c8af55e91325d	Stylidium		Stylidium 		180	false										3939007	Stylidium		180	Genus	Stylidiaceae		
e70182f11203ee22bac346d44691ca29	Stylochiton		Stylochiton 		180	false										6182654	Stylochiton		180	Genus	Araceae		
badff119f9c9804710705cdf6cf92d7b	Stylogyne		Stylogyne 		180	false										6179210	Stylogyne		180	Genus	Primulaceae		
2fc4689ab5af1830524a7c9611be9401	Stylosanthes		Stylosanthes 		180	false										3958556	Stylosanthes		180	Genus	Fabaceae		
e7a01b0c82683548835e2bf0503efe5c	Styphelia		Styphelia 		180	false										6121323	Styphelia		180	Genus	Ericaceae		
a163058b0108f7e92953dffa14d493f9	Styrax		Styrax 		180	false										3954165	Styrax		180	Genus	Styracaceae		
dabaad4b4b14b1729e5e01ed6a1217ac	Styrophyton		Styrophyton 		180	false										3985145	Styrophyton		180	Genus	Melastomataceae		
7b19090157a849f11a4349c3d2c0035c	Suaeda		Suaeda 		180	false										6115964	Suaeda		180	Genus	Chenopodiaceae		
3de0197e15e73219edc5610800e84b6f	Subularia		Subularia 		180	false										3941433	Subularia		180	Genus	Brassicaceae		
66d76e82506a2d9a75af2c3ee3f8475f	Succisa		Succisa 		180	false										6121209	Succisa		180	Genus	Dipsacaceae		
b02f214aaf2aac7f6cfefb49fea880ae	Sutera		Sutera 		180	false										3974293	Sutera		180	Genus	Scrophulariaceae		
87b3babf01d7abe4bfd0fc3bd20cb9d6	Svitramia		Svitramia 		180	false										3985147	Svitramia		180	Genus	Melastomataceae		
081d00a47a31c7bdf59656ff34852d47	Swartzia		Swartzia 		180	false										3958840	Swartzia		180	Genus	Fabaceae		
3f583ac0d95d5cabba639888aff590b4	Swertia		Swertia 		180	false										3962080	Swertia		180	Genus	Gentianaceae		
4c484c656f31f9b50f7b0276cc223d8e	Swietenia		Swietenia 		180	false										3885844	Swietenia		180	Genus	Meliaceae		
114e9b9032b82fbb1fd450298dc160ec	Swintonia		Swintonia 		180	false										3885724	Swintonia		180	Genus	Anacardiaceae		
d01ba7e2c209b7319442fdd48ec6894b	Syagrus		Syagrus 		180	false										3900606	Syagrus		180	Genus	Arecaceae		
7c8090ccd007a47faf933873c1523e3b	Sylvia		Sylvia 		180	false										6172891	Sylvia		180	Genus	Sterculiaceae		
e11349266196e1fce321f3a56923c11a	Symbolanthus		Symbolanthus 		180	false										3962315	Symbolanthus		180	Genus	Gentianaceae		
0e633cdbab0bba926e42aaae737487e8	Symphonia		Symphonia 		180	false										3975884	Symphonia		180	Genus	Clusiaceae		
39a4268a6aac0a548f5e790dac4aee2a	Symphorema		Symphorema 		180	false										6127126	Symphorema		180	Genus	Lamiaceae		
04d3e1653575fb4a64c88a5cfa859c6d	Symphostemon		Symphostemon 		180	false										3972073	Symphostemon		180	Genus	Lamiaceae		
08571bc76f79775bbaf4a529ddbc66f4	Symphyllanthus		Symphyllanthus 		180	false										3975934	Symphyllanthus		180	Genus	Dichapetalaceae		
7587c99703d17fad5af4cd02c90f76f1	Symphyllophyton		Symphyllophyton 		180	false										3963372	Symphyllophyton		180	Genus	Gentianaceae		
9672e81d6df39c706278a27a5e92d933	Symphyopappus		Symphyopappus 		180	false										3937629	Symphyopappus		180	Genus	Asteraceae		
3493dc48e5899ce6b068419a5483d123	Symphysia		Symphysia 		180	false										3952825	Symphysia		180	Genus	Ericaceae		
c4ae11dc6bbb374fa7e63b8ed564c273	Symphytum		Symphytum 		180	false										3940035	Symphytum		180	Genus	Boraginaceae		
0f6c61381b3ef1d243e6e8800403f7bd	Symplocos		Symplocos 		180	false										3954461	Symplocos		180	Genus	Symplocaceae		
49f8e66e0e57b46096e7be0d3cdfdbaf	Syncolostemon		Syncolostemon 		180	false										3972079	Syncolostemon		180	Genus	Lamiaceae		
6a747f297f6cc931caae01096957bef9	Syndesmanthus		Syndesmanthus 		180	false										3952843	Syndesmanthus		180	Genus	Ericaceae		
743527ddc0f9e083403c4e34f8da276c	Syndesmis		Syndesmis 		180	false										3885749	Syndesmis		180	Genus	Anacardiaceae		
d133cd78a7dba76eaabfc05ebf5b3a9a	Synedrella		Synedrella 		180	false										3937956	Synedrella		180	Genus	Asteraceae		
05408153d373776574e692ff4f0ce688	Syngonanthus		Syngonanthus 		180	false										3914725	Syngonanthus		180	Genus	Eriocaulaceae		
0b82b487fa2132a9afecaa30beec5f2d	Syngonium		Syngonium 		180	false										3899934	Syngonium		180	Genus	Araceae		
fd0e2499074a603de66384239336d834	Synotis		Synotis 		180	false										3937979	Synotis		180	Genus	Asteraceae		
b16c0b0d2217cae8c02305e69e114a30	Synsepalum		Synsepalum 		180	false										3954084	Synsepalum		180	Genus	Sapotaceae		
32e587bcba5fc93a84e26598dd04d344	Syntherisma		Syntherisma 		180	false										3920439	Syntherisma		180	Genus	Poaceae		
c6ef8137a047255d0594bc2a8f79b564	Szovitsia		Szovitsia 		180	false										3923838	Szovitsia		180	Genus	Apiaceae		
3ec9d2c088e9c2e75d04de85b3ed927a	Tabebuia		Tabebuia 		180	false										2295665	Tabebuia		180	Genus	Bignoniaceae		
09bcffce4b6225ee8d153732b4c6bc7d	Tabernaemontana		Tabernaemontana 		180	false										2292832	Tabernaemontana		180	Genus	Apocynaceae		
a993c1af8944422821b8d785d1f8cef9	Tacca		Tacca 		180	false										6117227	Tacca		180	Genus	Taccaceae		
d45ea19623b37edacde452dbd0b646bd	Taccarum		Taccarum 		180	false										2261714	Taccarum		180	Genus	Araceae		
17eb29021e8e747d5405f3bbb5c429fa	Taeniophyllum		Taeniophyllum 		180	false										2263677	Taeniophyllum		180	Genus	Orchidaceae		
6179944f3229d7302226fa84d796e688	Tagetes		Tagetes 		180	false										2274581	Tagetes		180	Genus	Asteraceae		
129e92cec51d0c12226e493757df94b7	Talbotiella		Talbotiella 		180	false										2288177	Talbotiella		180	Genus	Fabaceae		
98f87cb85169f78563da188dd53ec78a	Talinum		Talinum 		180	false										6125660	Talinum		180	Genus	Portulacaceae		
b9b79e65666fabfecc7142aebf45acfb	Talipariti		Talipariti 		180	false										2303595	Talipariti		180	Genus	Malvaceae		
b294cf98f4649927409b5a75f9efc554	Talisia		Talisia 		180	false										2256270	Talisia		180	Genus	Sapindaceae		
4963beca253c6079ee0a7dd926f1c015	Tamarindus		Tamarindus 		180	false										2288184	Tamarindus		180	Genus	Fabaceae		
ea9a02e89593e0a350fed706bc16013f	Tamarix		Tamarix 		180	false										2285063	Tamarix		180	Genus	Tamaricaceae		
bd129083884923f5e17d78fe566a2666	Tamilnadia		Tamilnadia 		180	false										2295652	Tamilnadia		180	Genus	Rubiaceae		
3b198adffe3f552f8d88a8c729193d06	Tanacetum		Tanacetum 		180	false										2274662	Tanacetum		180	Genus	Asteraceae		
f51d9ff615568763924fa2861a7b2e18	Taonabo		Taonabo 		180	false										6181201	Taonabo		180	Genus	Theaceae		
51ff0fa08a51cccd2dde3c33199e746b	Tapeinia		Tapeinia 		180	false										2263392	Tapeinia		180	Genus	Iridaceae		
e2ab8d4df4c32c4078f70ba55a97d5aa	Tapeinostemon		Tapeinostemon 		180	false										2294316	Tapeinostemon		180	Genus	Gentianaceae		
8ea17e4d825601fdca9153c9cf2f0739	Tapirira		Tapirira 		180	false										2254769	Tapirira		180	Genus	Anacardiaceae		
f9e67b88731b4f4809bfb15442da838d	Tapura		Tapura 		180	false										2300373	Tapura		180	Genus	Dichapetalaceae		
ab99e5e0bf9c13a22ec94f3b5f5cf555	Tarasa		Tarasa 		180	false										2303609	Tarasa		180	Genus	Malvaceae		
317891aa3a7b5110fc93767a9cc03a78	Tarenna		Tarenna 		180	false										2294478	Tarenna		180	Genus	Rubiaceae		
abb0adc41ac7cef1c8ee65a6aee3fdc3	Tarrietia		Tarrietia 		180	false										6181142	Tarrietia		180	Genus	Sterculiaceae		
c16c937aa004bb73f58a802c96501b13	Taubertia		Taubertia 		180	false										2251907	Taubertia		180	Genus	Menispermaceae		
5bed2b8924cdf01298baf3a6cb2a26f4	Tauschia		Tauschia 		180	false										2273551	Tauschia		180	Genus	Apiaceae		
9afbccb70b9bd82dc95b044c7cae6aa3	Tavaresia		Tavaresia 		180	false										6114468	Tavaresia		180	Genus	Apocynaceae		
94f2d047281bb6041b719c70816d6bc3	Taverniera		Taverniera 		180	false										2288219	Taverniera		180	Genus	Fabaceae		
bb6a9d441c076d3fa00d6bf188db1ad5	Tecoma		Tecoma 		180	false										2295791	Tecoma		180	Genus	Bignoniaceae		
82f799d143bf62a2d76c2b674fb2e0c4	Tectaria		Tectaria 		180	false										2260829	Tectaria		180	Genus	Polypodiaceae		
3d78a7e47ddc7693b56523b7c691b4ce	Tectona		Tectona 		180	false										6127562	Tectona		180	Genus	Verbenaceae		
9d3fd3d03b13483ea08895b8077abbfd	Teijsmanniodendron		Teijsmanniodendron 		180	false										6127564	Teijsmanniodendron		180	Genus	Verbenaceae		
60ee9e9fd0deb7287b49123fa0f76572	Telanthera		Telanthera 		180	false										2283442	Telanthera		180	Genus	Amaranthaceae		
a9e49ab24d1d0ae14fcb4e224d2131b9	Telectadium		Telectadium 		180	false										6118607	Telectadium		180	Genus	Apocynaceae		
fa0f696d447f970968ed187286118f88	Teline		Teline 		180	false										2288236	Teline		180	Genus	Fabaceae		
